temperature,current_cost,best_cost
0.44869999946146477,219,215
0.4482512994620033,219,215
0.4478030481625413,217,215
0.44735524511437874,217,215
0.4469078898692644,217,215
0.4464609819793951,217,215
0.44601452099741573,217,215
0.4455685064764183,217,215
0.4451229379699419,217,215
0.44467781503197196,217,215
0.44423313721693997,217,215
0.44378890407972305,217,215
0.44334511517564335,217,215
0.4429017700604677,217,215
0.44245886829040726,217,215
0.44201640942211684,217,215
0.44157439301269474,217,215
0.44113281861968207,217,215
0.4406916858010624,217,215
0.4402509941152613,216,215
0.43981074312114604,216,215
0.4393709323780249,216,215
0.4389315614456469,216,215
0.43849262988420123,216,215
0.438054137254317,216,215
0.4376160831170627,216,215
0.43717846703394564,216,215
0.4367412885669117,216,215
0.4363045472783448,216,215
0.43586824273106645,216,215
0.4354323744883354,216,215
0.43499694211384704,216,215
0.4345619451717332,216,214
0.43412738322656147,214,214
0.4336932558433349,214,214
0.43325956258749154,214,214
0.43282630302490405,214,214
0.43239347672187917,214,212
0.4319610832451573,212,212
0.43152912216191214,212,212
0.4310975930397502,212,212
0.43066649544671043,212,212
0.4302358289512637,212,210
0.4298055931223125,210,210
0.42937578752919014,210,210
0.4289464117416609,210,208
0.42851746532991924,208,208
0.42808894786458934,208,208
0.42766085891672473,208,208
0.427233198057808,208,208
0.4268059648597502,208,208
0.4263791588948904,208,208
0.42595277973599555,208,208
0.42552682695625954,208,208
0.4251013001293033,208,208
0.424676198829174,208,208
0.4242515226303448,208,208
0.42382727110771445,208,208
0.4234034438366067,208,208
0.4229800403927701,208,208
0.42255706035237733,208,208
0.42213450329202495,208,208
0.4217123687887329,208,208
0.4212906564199442,208,208
0.42086936576352424,208,208
0.4204484963977607,208,208
0.42002804790136294,208,208
0.4196080198534616,208,208
0.4191884118336081,208,206
0.41876922342177453,206,206
0.41835045419835276,206,206
0.4179321037441544,206,206
0.41751417164041027,206,206
0.41709665746876984,206,206
0.4166795608113011,206,206
0.41626288125048977,206,206
0.41584661836923925,206,206
0.41543077175087,206,206
0.41501534097911913,206,206
0.41460032563814003,206,206
0.4141857253125019,206,206
0.41377153958718943,206,206
0.4133577680476022,206,206
0.4129444102795546,206,206
0.412531465869275,206,206
0.41211893440340575,206,206
0.41170681546900234,206,206
0.41129510865353336,206,206
0.41088381354487985,206,206
0.410472929731335,206,206
0.41006245680160364,206,206
0.40965239434480205,206,206
0.40924274195045723,206,206
0.40883349920850676,206,206
0.40842466570929825,206,206
0.40801624104358897,206,206
0.4076082248025454,206,206
0.4072006165777428,206,206
0.4067934159611651,206,206
0.4063866225452039,206,206
0.4059802359226587,206,206
0.40557425568673605,206,206
0.40516868143104934,206,206
0.4047635127496183,206,206
0.4043587492368687,206,204
0.4039543904876318,204,204
0.4035504360971442,204,204
0.40314688566104706,204,202
0.402743738775386,202,202
0.4023409950366106,202,202
0.401938654041574,202,202
0.4015367153875324,202,202
0.4011351786721449,202,202
0.40073404349347275,202,202
0.40033330944997925,202,202
0.39993297614052925,202,202
0.3995330431643887,202,202
0.39913351012122433,202,202
0.3987343766111031,202,202
0.398335642234492,202,202
0.3979373065922575,204,202
0.39753936928566525,204,202
0.3971418299163796,204,202
0.3967446880864632,204,202
0.3963479433983767,204,202
0.3959515954549783,204,202
0.39555564385952335,204,202
0.39516008821566384,204,202
0.3947649281274482,204,202
0.3943701631993207,204,202
0.3939757930361214,204,202
0.3935818172430853,204,202
0.3931882354258422,204,202
0.39279504719041636,204,202
0.39240225214322594,204,202
0.39200984989108273,204,202
0.39161784004119166,204,202
0.39122622220115044,205,202
0.3908349959789493,205,202
0.3904441609829703,205,202
0.3900537168219873,205,202
0.3896636631051653,205,202
0.38927399944206015,205,202
0.3888847254426181,205,202
0.38849584071717547,205,202
0.3881073448764583,205,202
0.3877192375315819,205,202
0.3873315182940503,205,202
0.38694418677575626,205,202
0.3865572425889805,205,202
0.38617068534639154,204,202
0.38578451466104513,204,202
0.3853987301463841,204,202
0.3850133314162377,204,202
0.3846283180848215,204,202
0.3842436897667367,204,202
0.3838594460769699,204,202
0.38347558663089293,204,202
0.38309211104426205,204,202
0.3827090189332178,204,202
0.38232630991428457,204,202
0.38194398360437026,204,202
0.3815620396207659,204,202
0.38118047758114515,204,202
0.380799297103564,204,202
0.3804184978064605,204,202
0.380038079308654,204,202
0.3796580412293454,202,202
0.379278383188116,202,202
0.3788991048049279,202,202
0.37852020570012296,202,202
0.37814168549442284,202,202
0.3777635438089284,202,202
0.3773857802651195,202,202
0.37700839448485435,202,200
0.3766313860903695,200,200
0.37625475470427916,200,200
0.3758784999495749,200,200
0.3755026214496253,200,200
0.3751271188281757,200,200
0.3747519917093475,200,200
