temperature,current_cost,best_cost
0.04351512919580991,4572,4570
0.04307997790385181,4570,4568
0.042649178124813295,4568,4562
0.04222268634356516,4562,4562
0.041800459480129504,4562,4560
0.041382454885328206,4560,4558
0.04096863033647492,4558,4556
0.040558944033110174,4556,4556
0.04015335459277907,4556,4552
0.03975182104685128,4552,4548
0.03935430283638277,4548,4546
0.03896075980801894,4546,4544
0.03857115220993875,4544,4534
0.03818544068783936,4534,4532
0.03780358628096097,4532,4532
0.03742555041815136,4532,4528
0.03705129491396985,4528,4522
0.03668078196483015,4522,4520
0.036313974145181845,4520,4520
0.03595083440373002,4520,4518
0.03559132605969272,4518,4518
0.0352354127990958,4518,4516
0.03488305867110484,4516,4514
0.03453422808439379,4514,4512
0.034188885803549854,4512,4512
0.03384699694551435,4512,4510
0.03350852697605921,4510,4508
0.033173441706298615,4508,4506
0.032841707289235626,4506,4506
0.03251329021634327,4506,4506
0.03218815731417984,4506,4504
0.031866275741038036,4504,4504
0.031547612983627654,4504,4504
0.03123213685379138,4504,4504
0.030919815485253466,4504,4500
0.030610617330400932,4500,4500
0.03030451115709692,4500,4500
0.030001466045525952,4500,4496
0.02970145138507069,4496,4494
0.029404436871219984,4494,4490
0.029110392502507784,4490,4490
0.028819288577482706,4490,4490
0.028531095691707878,4490,4490
0.028245784734790797,4490,4480
0.02796332688744289,4480,4480
0.027683693618568463,4480,4478
0.02740685668238278,4478,4478
0.02713278811555895,4478,4476
0.026861460234403358,4476,4474
0.026592845632059325,4474,4472
0.02632691717573873,4472,4466
0.026063648003981345,4466,4464
0.02580301152394153,4464,4464
0.025544981408702115,4464,4464
0.025289531594615094,4464,4464
0.025036636278668943,4464,4464
0.024786269915882255,4464,4460
0.024538407216723433,4460,4458
0.024293023144556197,4458,4452
0.024050092913110634,4452,4450
0.023809591983979528,4450,4450
0.023571496064139733,4450,4447
0.023335781103498335,4447,4447
0.023102423292463353,4447,4445
0.02287139905953872,4445,4445
0.02264268506894333,4445,4445
0.022416258218253896,4445,4441
0.022192095636071357,4441,4441
0.021970174679710644,4441,4437
0.021750472932913538,4437,4435
0.021532968203584402,4435,4433
0.021317638521548558,4433,4431
0.02110446213633307,4431,4431
0.02089341751496974,4431,4431
0.020684483339820044,4431,4428
0.02047763850642184,4428,4422
0.020272862121357624,4422,4419
0.020070133500144048,4419,4417
0.019869432165142607,4417,4415
0.01967073784349118,4415,4415
0.019474030465056268,4415,4414
0.019279290160405704,4414,4412
0.019086497258801648,4412,4410
0.01889563228621363,4410,4406
0.018706675963351495,4406,4404
0.01851960920371798,4404,4404
0.0183344131116808,4404,4392
0.018151068980563994,4392,4392
0.017969558290758355,4392,4392
0.01778986270785077,4392,4392
0.017611964080772265,4392,4388
0.017435844439964543,4388,4386
0.017261485995564898,4386,4386
0.017088871135609248,4386,4386
0.016917982424253155,4386,4386
0.016748802600010625,4386,4386
0.01658131457401052,4386,4382
0.016415501428270415,4382,4378
0.016251346413987712,4378,4378
0.016088832949847833,4378,4378
0.015927944620349355,4378,4378
0.015768665174145862,4378,4376
0.015610978522404404,4376,4370
0.01545486873718036,4370,4370
0.015300320049808556,4370,4368
0.01514731684931047,4368,4366
0.014995843680817366,4366,4366
0.014845885244009193,4366,4366
0.014697426391569101,4366,4366
0.01455045212765341,4366,4366
0.014404947606376877,4366,4366
0.014260898130313109,4366,4364
0.014118289149009977,4364,4364
0.013977106257519877,4364,4364
0.013837335194944678,4364,4364
0.01369896184299523,4364,4363
0.013561972224565278,4363,4363
0.013426352502319626,4363,4361
0.01329208897729643,4361,4359
0.013159168087523467,4359,4359
0.013027576406648231,4359,4359
0.012897300642581749,4359,4359
0.012768327636155931,4359,4359
0.012640644359794373,4359,4359
0.012514237916196429,4359,4359
0.012389095537034465,4359,4355
0.01226520458166412,4355,4353
0.012142552535847478,4353,4349
0.012021127010489003,4349,4349
0.011900915740384113,4349,4349
0.011781906582980272,4349,4349
0.011664087517150468,4349,4349
0.011547446641978964,4349,4343
0.011431972175559175,4343,4343
0.011317652453803582,4343,4343
0.011204475929265547,4343,4341
0.011092431169972891,4341,4341
0.010981506858273163,4341,4341
0.01087169178969043,4341,4341
0.010762974871793526,4341,4341
0.010655345123075591,4341,4341
0.010548791671844835,4341,4337
0.010443303755126386,4337,4337
0.010338870717575123,4337,4333
0.010235482010399371,4333,4333
0.010133127190295377,4333,4333
0.010031795918392422,4333,4333
0.009931477959208498,4333,4327
0.009832163179616413,4327,4327
0.00973384154782025,4327,4315
0.009636503132342046,4315,4315
0.009540138101018626,4315,4314
0.009444736720008439,4314,4314
0.009350289352808355,4314,4314
0.009256786459280271,4314,4314
0.009164218594687468,4314,4314
0.009072576408740592,4314,4314
0.008981850644653186,4314,4308
0.008892032138206654,4308,4306
0.008803111816824588,4306,4302
0.008715080698656341,4302,4302
0.008627929891669777,4302,4300
0.008541650592753079,4300,4299
0.008456234086825548,4299,4299
0.008371671745957293,4299,4295
0.00828795502849772,4295,4295
0.008205075478212743,4295,4295
0.008123024723430615,4295,4295
0.00804179447619631,4295,4293
0.007961376531434347,4293,4293
0.007881762766120003,4293,4291
0.007802945138458803,4291,4291
0.007724915687074215,4291,4291
0.007647666530203473,4291,4289
0.0075711898649014385,4289,4287
0.007495477966252424,4287,4285
0.0074205231865899,4285,4285
0.007346317954724001,4285,4285
0.007272854775176761,4285,4285
0.007200126227424993,4285,4281
0.007128124965150743,4281,4279
0.0070568437154992355,4279,4279
0.006986275278344243,4279,4279
0.0069164125255608,4279,4279
0.006847248400305192,4279,4277
0.00677877591630214,4277,4277
0.006710988157139119,4277,4273
0.006643878275567727,4273,4271
0.00657743949281205,4271,4271
0.006511665097883929,4271,4271
0.00644654844690509,4271,4271
0.006382082962436039,4271,4271
0.006318262132811678,4271,4261
0.006255079511483561,4261,4259
0.006192528716368726,4259,4259
0.006130603429205039,4259,4259
0.006069297394912988,4259,4259
0.006008604420963858,4259,4257
0.00594851837675422,4257,4257
0.005889033192986677,4257,4257
0.00583014286105681,4257,4257
0.005771841432446242,4257,4257
0.005714123018121779,4257,4253
0.005656981787940561,4253,4253
0.005600411970061155,4253,4253
0.005544407850360544,4253,4249
0.005488963771856938,4249,4247
0.0054340741341383685,4247,4247
0.005379733392796984,4247,4247
0.0053259360588690146,4247,4247
0.005272676698280325,4247,4247
0.0052199499312975215,4247,4241
0.005167750431984546,4241,4238
0.0051160729276647,4238,4238
0.005064912198388054,4238,4238
